Tiempo;Trayectoria 1;Trayectoria 2;Trayectoria 3;Trayectoria 4;Trayectoria 5;Trayectoria 6;Trayectoria 7;Trayectoria 8;Trayectoria 9;Trayectoria 10;Semilla
0,41000000000000003;-1,6186241363366902;0,471566074489981;-2,372071172707019;1,9023673579611082;4,930167308909324;0,2188622949002513;2,6503102249343167;-2,5268385108818414;1,3229741387715974;-1,7858479499967;927364360
0,42;-1,4598521793638717;0,859178863993928;-2,631309759218904;1,9719361753805444;4,973844356292938;0,22428360564258784;2,7222400197276255;-2,3555309628318892;2,0698383144131385;-2,275026968195376;927364360
0,43;-0,8082751386136202;0,9838505100515462;-2,353612047854259;2,0491233477868334;5,305078621944048;0,5102415548232786;3,188484553333101;-2,0922224244725354;2,0546117339005727;-2,429438465827065;927364360
0,44;-1,0422372955220276;0,8242179003404433;-1,8078243920728059;1,7218093896652156;5,215112051678428;0,5107361557608993;3,8507069991192164;-2,3256695744770752;2,09163988196738;-3,0042395770238666;927364360
0,45;-0,8298416473150944;1,0027339093437295;-1,6624194977511395;2,056579278165348;5,050965197950587;0,22216165283498213;3,7624918483797396;-2,1245979617440947;1,7947262376354889;-3,1596976342299268;927364360
0,46;-0,7028984519484329;1,5999084687856642;-1,3546823891587314;2,0081434651841383;4,74206118074263;0,23699529492941404;4,258589789042249;-1,46457493455753;1,8971231483646995;-3,353192065969536;927364360
0,47000000000000003;-0,5991971627123616;1,6519314942616699;-1,4180917719083352;1,5924963943782182;4,787985210030165;-0,04605511766371698;4,657454066416012;-1,636972701624479;1,9604689772831432;-3,8544661737994077;927364360
0,48;-0,49103840422726674;1,6773696442503367;-1,1854692424102447;1,629832807607344;5,053456601911885;-0,26431009865613364;4,9784658421761145;-1,436554432396682;2,4600840968970386;-3,4389247155837546;927364360
0,49;-0,886047290841451;1,380165339212804;-1,2570169603112316;1,9609888901263703;5,33835417701529;-0,27099603017988416;5,072569458316368;-1,4547927712805775;2,488780500052781;-3,4211833411244186;927364360
0,5;-0,8854117861655143;0,09307971475232502;-1,1951024694174976;2,0506765945722703;5,1224456569278765;-0,5547813410733726;4,926247869914431;-0,9107649395681103;2,400434598444986;-2,9474008375279466;927364360
0,51;-0,5979738698002227;0,15128577962371909;-1,149499013309205;1,6753162875354541;5,411876614391269;-0,6043493050563565;4,714277692731294;-1,317771497981042;2,650460936289572;-2,582876425908724;927364360
0,52;-0,1672169255734594;-0,4376940342257229;-1,1930613863162338;2,1367593601636403;5,688109640528467;-0,21488694639503164;4,099504705589198;-1,4222322141984844;2,5411655744177506;-2,7196061702890093;927364360
0,53;0,3463508214095245;-0,6766561277389267;-1,3581175490524988;1,7658209122691217;5,825199047242324;-0,8553118095343686;4,434137575796069;-1,4649182895929573;2,67220928434392;-2,607421498969363;927364360
0,54;0,32099529412454686;-0,6848052403249529;-0,8482782649566613;1,2991900381229116;5,9789950627017925;-0,8305654583935408;4,43848929238331;-2,2988662412764636;2,923640177327167;-2,058164261496117;927364360
0,55;-0,4371416928098052;-1,1127284387078409;-0,6723518160815196;1,8815742623719565;5,802092886684099;-0,6118577496800535;4,325676322756296;-2,4735004998450627;3,1040267707577898;-2,1875729833391837;927364360
0,56;-0,7938474167305236;-0,6353392695394279;-0,3313856533270972;1,9948455584351508;5,593520526579399;-0,7545462785913245;4,598484114988903;-2,701590825353401;3,1580215730462666;-2,035823819853677;927364360
0,5700000000000001;-1,2433937535903616;-0,20714463819700224;-0,8911549421840301;2,046425034919631;6,086575834800068;-0,7095813517463884;4,532739425187479;-2,856991425509995;3,3499426467556686;-1,840607604533402;927364360
0,58;-1,4228061240536156;-0,5754573812641299;-0,9244171097281908;1,4938290745892955;6,127441825159612;-0,3549664367570696;4,60755001151373;-3,0954356159673284;3,7679550322682767;-1,8413966804379642;927364360
0,59;-1,6422238776378792;-0,6455676260723704;-0,9494066835415281;1,2969749075826267;5,873656213662381;-0,40151773231526766;4,705428671391328;-2,5842929248457884;4,012822917808054;-1,8906891715689833;927364360
0,6;-2,144177140989753;-0,9341012500203532;0,16587795888258816;1,6255604194111062;5,897632024259129;-0,2758957574790555;4,268197400482137;-2,3223155379689535;3,9004906660851977;-1,7458844517567058;927364360
0,61;-1,6593205506798632;-0,7831686736789174;0,9561994186655635;1,6950233030296917;6,0408519981929345;-0,6494666832454152;3,820755858827378;-2,358293036597024;3,8504534536571446;-1,5650605872053363;927364360
0,62;-1,5866103776302412;-0,7895949747246751;0,9709728572973043;1,4506525248368976;5,840661069208043;-0,8568452875926581;3,070540734905497;-2,1644057450006864;3,884738103406485;-1,322411698467382;927364360
0,63;-1,8395296127239273;-1,1711811980175937;0,7432454711951024;1,3214017462391356;5,6266052368328925;-0,5594797549678119;2,590872156814668;-2,474929340468686;3,3504736707329514;-1,7584344834048637;927364360
0,64;-2,091648293399342;-0,8367280711122437;0,09740648127047835;1,4176111149604316;5,602656070679268;-0,7077784949248431;2,261361073319629;-2,722737732417412;3,501585590815861;-1,7943338522103618;927364360
0,65;-1,4894422197769195;-0,8764851993218512;0,01629354700588491;1,996831301354157;5,708482047289314;-0,4545760309784268;2,480836570329099;-2,9651084177805624;3,079509619760221;-2,0489501906695513;927364360
0,66;-1,8729215907927848;0,0029713263154820257;0,35640482435714405;2,219657270689348;5,4381215551849245;-0,39171435004618527;2,9335238036318634;-2,0936410932579355;3,4825018065602165;-1,9897469121000055;927364360
0,67;-2,101230475190193;0,4765673030764807;0,20770170506107;2,190255200056002;5,351853333683826;-0,6835854356328732;2,6256750769337778;-1,7310799032011772;3,4373035942309964;-2,1761721787379464;927364360
0,68;-2,141431779156972;0,5549979835917772;0,35866703944471434;1,9258645618169044;5,232167864717914;-0,5732091647783284;2,548848748812343;-1,61312835410106;3,2003440211044865;-2,300338747131513;927364360
0,6900000000000001;-2,2833470995894594;0,04814420990979085;0,130931540133677;2,2905159453353288;5,308861514002438;-0,6617561140815327;2,623595411713304;-1,597836892060723;3,7229740043934143;-2,401722679410532;927364360
0,7000000000000001;-2,603053126504812;0,2945583446256219;0,22533958284825517;2,3260210396202643;5,548177469103528;-0,46202140851925777;1,9903772700958975;-1,502200608165612;3,9874658502764238;-2,808367943398681;927364360
0,71;-2,309675093484213;0,2073811097143698;0,193600875559779;2,3190145071797503;5,2998650801540315;-0,5243308648549148;1,8585102072149733;-1,721384425111341;4,055464640663109;-2,2601568121956848;927364360
0,72;-2,025603895214905;0,27464813724465753;0,5102641048349636;2,641146586417001;5,081051151836006;-0,813577542123162;1,7858906530293985;-1,38151207555952;3,9219016337711023;-2,324811229503284;927364360
0,73;-2,1065007712880854;0,32043096059697884;0,250825214996362;2,921287971413565;4,682640151375211;-1,1598507608259367;1,4777024719947902;-1,077229721661958;3,641784581452825;-2,521911107897017;927364360
0,74;-1,7854561342096222;0,46551396888088514;0,5197846131130617;3,1929621447869954;4,370822677221901;-1,2030393200171396;1,4411886160787397;-0,9027298196690077;3,8957107422365036;-1,8924971659071006;927364360
0,75;-2,019368058646174;0,264236548541982;0,7494314201801783;3,26788287965565;4,5326285430376885;-1,058780361922135;1,843125905791916;-0,4266995809879989;4,201336982303287;-1,7952248327061735;927364360
0,76;-2,4889281435069925;0,44296870056071225;0,8152220422636121;3,0378246021002573;4,478077696386785;-0,3898631220590837;1,7195657678248906;-0,1582594501908579;4,2144955974141025;-1,4115061968690918;927364360
